region,district,kindergarten_name,outside_branches,group_count,land_area_built,external_sweeping_area,internal_cleaning_area,garden_area,leased_garden_area,design_capacity,vacant_land_area,educational_building_count,floor_count,wall_material,wall_condition,roof_material,roof_condition,window_condition,floor_condition,door_condition,sports_equipment_available,assembly_hall_condition,kitchen_condition,kitchen_water_supply,electricity_condition,has_generator,has_solar_panels,internal_electrical_condition,lighting_condition,heating_source,heating_fuel_source,boiler_room_condition,internal_heating_condition,water_availability,drinking_water_source,has_fence,internet_type,internet_usage,fire_safety_available,has_cctv,has_public_transport_nearby,accessible_for_disabled,repaired_or_reconstructed,total_students,earthquake_safety,restroom_location,restroom_water_condition,restroom_connected_to_sewage,staff_total,restroom_doors_partitions,restroom_handwash_water_soap,restroom_sewage_issues,restroom_water_issues,restroom_lighting_safe,classrooms_warm_in_winter,indoor_pipeline_installed,children_walk_more_than_3km,meets_modern_infrastructure,satisfied_with_condition,age_score,total_population,utilization_ratio,population_score,infrastructure_score,resources_score,latitude,longitude,need_category,predicted_need_Category
Samarkand,Jomboy district,kindergarten_347,0.0,1.0,0.5,1.0,0.3,0.8,0.0,150,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.8,230,0.5,0.8,1.0,0.5,2,0.5,1.0,0.2,1.0,1.0,0.0,1.0,0.4,1.0,1.0,0.8,232,1.5466666666666666,0.0,0.68,0.68,39.69889,67.09333,RED,RED
Samarkand,Bulungur district,kindergarten_347,0.0,0.2,0.5,0.3,0.0,0.3,0.0,90,1.0,0.3,0.3,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,95,0.0,0.4,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,0.2,97,1.0777777777777777,0.07,0.2,0.48,39.7573054,67.27287,RED,RED
Samarkand,Kattakurgan district,kindergarten_347,0.0,0.6,0.5,0.6,0.8,0.6,0.0,280,0.7,0.3,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.6,311,1.0,1.0,1.0,1.0,13,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,324,1.1571428571428573,0.01,0.72,0.88,39.89716,66.27242,YELLOW,YELLOW
Samarkand,Nurabad district,kindergarten_349,0.0,0.2,1.0,0.3,0.3,0.3,0.0,60,0.3,0.3,0.3,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,60,0.0,0.4,0.0,0.0,2,0.5,0.0,1.0,0.2,0.0,0.0,0.0,0.2,0.0,0.3,0.2,62,1.0333333333333334,0.19,0.2,0.15,39.6100912,66.29622,RED,RED
Samarkand,Narpay district,kindergarten_351,0.0,0.2,0.5,0.6,0.8,0.6,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,120,0.5,0.8,1.0,1.0,18,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,138,1.15,0.01,0.7,0.87,39.9223,65.925,YELLOW,YELLOW
Samarkand,Payarik district,kindergarten_352,0.0,0.4,0.5,0.6,0.3,0.3,0.0,100,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6,150,1.0,1.0,1.0,1.0,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,162,1.62,0.0,0.68,0.9,39.98917,66.84583,RED,RED
Samarkand,Oqdaryo district,kindergarten_352,0.0,0.4,0.5,0.8,0.0,1.0,0.0,150,0.3,0.3,0.6,0.8,1.0,0.8,0.5,1.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8,0.0,0.6,150,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,150,1.0,0.32,0.59,0.8,39.9092,67.0916,RED,RED
Samarkand,Taylak district,kindergarten_352,0.0,1.0,0.5,0.8,0.6,0.6,0.0,75,0.3,0.3,0.3,0.8,1.0,0.7,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,105,1.0,0.4,0.0,0.0,2,1.0,1.0,0.2,0.2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,107,1.4266666666666667,0.0,0.65,0.68,39.6575,67.2353,RED,RED
Samarkand,Qushrabat district,kindergarten_352,0.0,0.4,1.0,0.3,0.3,0.3,0.0,150,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,0.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,190,1.0,0.8,1.0,0.5,25,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,215,1.4333333333333333,0.0,0.61,0.71,40.3333,66.5,RED,RED
Samarkand,Samarkand district,kindergarten_352,0.0,0.4,0.5,0.6,0.8,1.0,0.0,125,0.3,1.0,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,125,1.0,0.4,1.0,0.0,5,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.7,1.0,1.0,0.8,130,1.04,0.16,0.76,0.81,39.65417,66.95972,GREEN,GREEN
Samarkand,Pastargom district,kindergarten_353,0.0,0.4,0.5,1.0,0.8,1.0,0.0,120,0.3,0.3,0.6,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,0.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.6,163,1.0,0.4,0.5,0.0,8,0.5,1.0,0.2,0.2,1.0,1.0,1.0,0.7,1.0,1.0,1.0,171,1.425,0.0,0.71,0.73,39.65,67.2,RED,RED
Samarkand,Paxtachi district,kindergarten_353,0.0,0.2,0.5,1.0,1.0,0.0,0.0,120,0.3,0.3,0.6,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,141,1.0,0.8,1.0,1.0,6,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,147,1.225,0.0,0.64,0.87,39.9167,66.0,RED,RED
Samarkand,Urgut district,kindergarten_354,0.0,0.6,1.0,0.3,0.3,0.3,0.0,330,0.3,0.6,0.6,0.8,0.5,0.8,0.5,1.0,0.5,0.5,0.5,0.2,0.5,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4,0.8,0.0,1.0,306,1.0,0.4,0.3,0.5,8,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6,314,0.9515151515151515,0.6,0.58,0.64,39.4022,67.2431,RED,RED
Samarkand,Kattakurgan city,kindergarten_354,0.0,0.4,0.3,0.3,0.3,0.3,0.0,150,1.0,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,150,1.0,1.0,1.0,1.0,10,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,160,1.0666666666666667,0.1,0.71,0.87,39.89889,66.25611,YELLOW,YELLOW
Samarkand,Ishtihan district,kindergarten_355,0.0,0.6,0.5,1.0,0.8,1.0,0.0,100,0.3,0.3,0.6,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.8,250,1.0,0.8,0.3,0.0,19,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.8,269,2.69,0.0,0.71,0.66,39.8371,66.4843,RED,RED
Samarkand,Jomboy district,kindergarten_355,0.0,0.2,0.5,0.3,0.3,0.3,0.3,75,0.3,0.3,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.7,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,67,1.0,0.8,0.3,0.5,2,0.5,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8,69,0.92,0.78,0.6,0.69,39.69889,67.09333,YELLOW,YELLOW
Samarkand,Bulungur district,kindergarten_355,0.0,0.2,0.5,0.8,0.6,0.6,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.2,0.5,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.6,113,1.0,0.8,1.0,1.0,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,1.0,115,0.9583333333333334,0.56,0.53,0.74,39.7573054,67.27287,RED,RED
Samarkand,Kattakurgan district,kindergarten_356,0.0,0.4,0.5,0.6,1.0,0.6,0.0,150,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,210,1.0,0.8,1.0,0.5,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,235,1.5666666666666667,0.0,0.68,0.92,39.89716,66.27242,RED,RED
Samarkand,Nurabad district,kindergarten_360,0.0,0.4,0.5,0.6,1.0,0.6,0.0,240,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,209,1.0,0.8,1.0,0.5,9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,218,0.9083333333333333,0.84,0.74,0.89,39.6100912,66.29622,GREEN,GREEN
Samarkand,Narpay district,kindergarten_360,0.0,0.4,0.5,1.0,0.3,0.0,0.0,210,0.3,0.3,0.6,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,210,1.0,0.8,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.4,210,1.0,0.32,0.56,0.85,39.9223,65.925,RED,RED
Samarkand,Payarik district,kindergarten_361,0.0,0.2,0.5,1.0,1.0,1.0,0.0,120,0.3,0.3,0.6,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.2,0.5,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,110,0.5,0.8,1.0,0.5,3,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.2,1.0,1.0,1.0,113,0.9416666666666667,0.66,0.63,0.63,39.98917,66.84583,RED,RED
Samarkand,Oqdaryo district,kindergarten_361,0.0,0.4,0.5,0.8,1.0,0.6,0.0,210,0.3,1.0,0.3,0.8,1.0,0.8,1.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.7,0.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,232,1.0,0.8,1.0,0.5,4,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3,0.2,236,1.1238095238095238,0.02,0.5,0.7,39.9092,67.0916,RED,RED
Samarkand,Qushrabat district,kindergarten_363,0.0,0.2,1.0,0.6,0.8,0.6,0.0,150,0.3,0.3,0.3,0.8,0.5,0.8,1.0,0.5,0.2,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.7,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.8,0.0,0.6,100,0.5,0.4,0.0,0.5,4,0.0,1.0,0.2,0.2,1.0,1.0,0.0,1.0,0.5,0.3,0.6,104,0.6933333333333334,0.29,0.47,0.52,40.3333,66.5,RED,RED
Samarkand,Samarkand district,kindergarten_364,0.0,0.4,0.5,0.8,0.8,0.3,0.0,100,0.3,0.3,0.3,1.0,1.0,0.8,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,130,1.0,0.4,0.0,0.0,4,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2,0.0,1.0,0.2,134,1.34,0.0,0.47,0.71,39.65417,66.95972,RED,RED
Samarkand,Pastargom district,kindergarten_368,0.0,1.0,0.5,0.3,0.3,0.3,0.0,75,1.0,0.3,0.6,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,140,0.5,0.8,1.0,0.5,2,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.7,0.5,1.0,0.8,142,1.8933333333333333,0.0,0.53,0.8,39.65,67.2,RED,RED
Samarkand,Paxtachi district,kindergarten_368,0.0,0.2,1.0,0.6,0.8,0.3,0.0,60,0.3,0.3,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,60,1.0,1.0,1.0,0.5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63,1.05,0.14,0.63,0.83,39.9167,66.0,YELLOW,YELLOW
Samarkand,Urgut district,kindergarten_370,0.0,0.4,0.3,1.0,0.6,0.3,0.0,150,0.3,0.6,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,150,1.0,0.8,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,151,1.0066666666666666,0.29,0.73,0.92,39.4022,67.2431,GREEN,GREEN
Samarkand,Kattakurgan city,kindergarten_370,0.0,0.2,1.0,0.3,0.3,0.3,0.0,90,1.0,0.3,0.6,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,90,1.0,0.8,1.0,0.5,4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,94,1.0444444444444445,0.15,0.67,0.82,39.89889,66.25611,GREEN,YELLOW
Samarkand,Ishtihan district,kindergarten_371,0.0,0.4,1.0,1.0,0.8,0.3,0.0,100,0.3,0.3,0.6,0.8,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,145,0.5,0.8,1.0,0.5,5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.8,150,1.5,0.0,0.6,0.66,39.8371,66.4843,RED,RED
Samarkand,Jomboy district,kindergarten_372,0.0,0.4,1.0,0.3,0.6,0.6,0.0,100,0.3,0.3,0.6,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.6,112,1.0,0.8,1.0,1.0,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115,1.15,0.01,0.71,0.78,39.69889,67.09333,YELLOW,YELLOW
Samarkand,Bulungur district,kindergarten_375,0.0,0.2,0.5,1.0,1.0,0.8,0.0,180,0.3,0.3,0.6,0.8,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.5,1.0,0.8,0.5,1.0,160,1.0,1.0,1.0,1.0,18,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,178,0.9888888888888889,0.38,0.67,0.86,39.7573054,67.27287,GREEN,GREEN
Samarkand,Kattakurgan district,kindergarten_375,0.0,0.4,0.5,0.6,0.8,0.8,0.0,220,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.5,1.0,0.8,0.5,0.6,215,1.0,0.4,1.0,1.0,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.0,1.0,1.0,217,0.9863636363636363,0.39,0.68,0.83,39.89716,66.27242,GREEN,GREEN
Samarkand,Nurabad district,kindergarten_375,0.0,0.4,1.0,0.8,0.6,1.0,0.0,140,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.5,1.0,0.8,0.0,0.8,180,1.0,0.8,1.0,0.5,23,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,203,1.45,0.0,0.71,0.79,39.6100912,66.29622,RED,RED
Samarkand,Narpay district,kindergarten_376,0.0,0.2,0.3,0.6,0.8,0.6,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,100,1.0,0.8,1.0,1.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,104,0.8666666666666667,0.99,0.67,0.88,39.9223,65.925,GREEN,YELLOW
Samarkand,Payarik district,kindergarten_376,0.0,0.4,0.5,0.6,0.6,0.6,0.0,180,0.3,0.3,0.6,1.0,1.0,0.7,1.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.8,0.7,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.8,0.0,0.8,180,0.5,0.8,1.0,0.5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.5,1.0,0.8,181,1.0055555555555555,0.3,0.57,0.81,39.98917,66.84583,RED,RED
Samarkand,Oqdaryo district,kindergarten_378,0.0,0.4,0.5,1.0,1.0,0.3,0.0,180,0.3,0.3,0.6,0.8,1.0,0.8,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.5,1.0,0.8,0.0,0.6,185,1.0,0.4,0.0,0.0,12,0.5,0.5,0.2,0.2,0.0,1.0,0.0,0.4,1.0,1.0,1.0,197,1.0944444444444446,0.05,0.66,0.58,39.9092,67.0916,RED,RED
Samarkand,Qushrabat district,kindergarten_378,0.0,0.2,0.5,0.8,0.0,0.6,0.0,100,0.3,0.3,0.3,0.8,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,115,1.0,0.8,1.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.0,0.3,0.2,115,1.15,0.01,0.43,0.74,40.3333,66.5,RED,RED
Samarkand,Samarkand district,kindergarten_379,1.0,0.2,0.5,1.0,0.8,0.6,0.0,150,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.8,0.7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,100,0.5,0.4,0.0,0.0,2,0.5,1.0,0.2,0.2,0.0,1.0,1.0,1.0,0.0,1.0,0.8,102,0.68,0.24,0.61,0.48,39.65417,66.95972,RED,RED
Samarkand,Pastargom district,kindergarten_379,0.0,0.2,0.5,0.6,1.0,0.8,0.0,90,0.3,0.3,0.3,0.8,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.7,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.6,120,0.5,0.4,0.5,0.5,4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.3,0.8,124,1.3777777777777778,0.0,0.48,0.63,39.65,67.2,RED,RED
Samarkand,Paxtachi district,kindergarten_380,0.0,0.2,0.3,0.6,0.6,0.3,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,48,1.0,0.8,1.0,0.5,3,1.0,1.0,0.2,1.0,1.0,1.0,0.5,0.7,0.0,1.0,1.0,51,0.425,0.0,0.61,0.71,39.9167,66.0,RED,RED
Samarkand,Samarkand city,kindergarten_380,0.0,0.2,1.0,0.3,0.3,0.3,0.0,50,0.7,0.3,0.3,0.8,0.5,0.8,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.7,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,50,1.0,0.8,0.0,0.5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.3,0.8,52,1.04,0.16,0.44,0.42,39.65417,66.95972,RED,RED
Samarkand,Urgut district,kindergarten_380,0.0,0.4,1.0,0.8,0.6,0.3,0.0,75,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127,1.0,0.8,0.3,1.0,2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,129,1.72,0.0,0.65,0.74,39.4022,67.2431,RED,RED
Samarkand,Kattakurgan city,kindergarten_381,0.0,0.2,0.5,0.6,0.6,0.6,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,120,1.0,0.8,1.0,0.5,8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,128,1.0666666666666667,0.1,0.65,0.8,39.89889,66.25611,YELLOW,YELLOW
Samarkand,Ishtihan district,kindergarten_382,0.0,0.2,0.5,0.8,0.8,1.0,0.0,100,0.3,1.0,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,0.8,82,1.0,0.8,0.5,1.0,8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.8,90,0.9,0.88,0.72,0.83,39.8371,66.4843,GREEN,GREEN
Samarkand,Bulungur district,kindergarten_383,0.0,0.4,0.5,0.3,0.3,0.3,0.0,100,0.3,0.3,0.6,0.8,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8,120,0.5,0.8,1.0,0.5,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,122,1.22,0.0,0.55,0.83,39.7573054,67.27287,RED,RED
Samarkand,Kattakurgan district,kindergarten_384,0.0,0.4,1.0,0.6,0.6,0.6,0.0,150,0.3,0.3,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,1.0,150,1.0,0.8,1.0,0.5,5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.7,1.0,1.0,1.0,155,1.0333333333333334,0.19,0.76,0.79,39.89716,66.27242,YELLOW,YELLOW
Samarkand,Nurabad district,kindergarten_384,0.0,0.2,0.5,0.6,0.6,0.6,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,75,1.0,0.8,1.0,0.5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78,0.65,0.14,0.67,0.87,39.6100912,66.29622,GREEN,GREEN
