id,region,district,school_name,usage %,population_score,sports_equipment,drinking_water,generator,solar_panels,heating_system_x,fuel_source,water,drinking_water_supply,internet_connection,internet_usage,fire_safety,video_surveillance,public_transport,musculoskeletal_disorders_facilities,restroom_location,restroom_stalls,handwashing,restroom_safe,restroom_connection,classrooms_warm,water_pipeline,resources_score,wall_material,wall_condition,roof_material,roof_condition,windows_condition,floor_condition,door_condition,library_condition,gym_condition,stadium_condition,hall_condition,kitchen_condition,electrical_system,lighting_system,boiler_condition,heating_system_y,restroom_water,sewage_connection,sewage_issues,water_supply_issues,restroom_lighting,restroom_pathway,dining_condition,boundary_wall,repairs_done,earthquake_safety,distance_to_school,modern_standards,satisfaction,outdoor_restroom_material,outdoor_restroom_condition,indoor_restroom_condition,infrastructure_score,need_category,latitude,longitude,predicted_need_Category
Samarkand city",3-sonli umumiy o'rta ta'lim maktabi,47.83,0.42,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,1.0,1,1,1.0,0.732876712328767,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.4,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84375,RED,,,RED
938,Samarkand region,"
Samarkand city",30-sonli umumiy o'rta ta'lim maktabi,77.54,0.98,1.0,1.0,0,1.0,0.8,0.3,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1,1,1.0,0.8424657534246575,0.8,0.3,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.5,0.0,0.0,1.0,0.5,0.0,0.8,1.0,1.0,0.6,RED,,,RED
939,Samarkand region,"
Samarkand city",31-sonli umumiy o'rta ta'lim maktabi,84.23,0.85,0.5,1.0,1,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.5,1,1,1.0,0.856164383561644,1.0,1.0,0.8,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3,0.7,0.0,0.0,0.0,0.5,0.8,1.0,1.0,1.0,1.0,0.5,1.0,0.7,0.5,0.0,0.571875,RED,,,RED
940,Samarkand region,"
Samarkand city",32-sonli umumiy o'rta ta'lim maktabi,57.87,0.73,0.5,1.0,0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.5,0.4,0.5,1.0,1.0,0,1,1.0,0.684931506849315,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.4,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7875000000000001,YELLOW,,,YELLOW
941,Samarkand region,"
Samarkand city",33-sonli umumiy o'rta ta'lim maktabi,93.27,0.59,0.5,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.4,0.5,1.0,1.0,0,1,0.0,0.5616438356164383,0.8,1.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8374999999999999,RED,,,RED
943,Samarkand region,"
Samarkand city",35-sonli umumiy o'rta ta'lim maktabi,81.31,0.92,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.4,1.0,1.0,1.0,0,1,0.0,0.6301369863013697,0.8,0.3,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.3,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,0.725,YELLOW,,,YELLOW
944,Samarkand region,"
Samarkand city",36-sonli umumiy o'rta ta'lim maktabi,77.36,0.98,0.5,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.7671232876712327,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,1.0,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.8,1.0,0.3,0.69375,YELLOW,,,YELLOW
945,Samarkand region,"
Samarkand city",37-sonli ixtisoslashtirilgan davlat umumta’lim maktabi,75.54,0.99,0.5,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7,0.0,0.4,0.5,1.0,1.0,0,1,1.0,0.6095890410958903,1.0,1.0,0.8,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,1.0,1.0,0.0,0.3,0.8,1.0,1.0,0.703125,YELLOW,,,YELLOW
946,Samarkand region,"
Samarkand city",38-sonli umumiy o'rta ta'lim maktabi,83.26,0.88,0.5,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4,0.5,1.0,1.0,0,1,0.0,0.45890410958904104,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.715625,RED,,,RED
947,Samarkand region,"
Samarkand city",39-sonli umumiy o'rta ta'lim maktabi,102.44,0.32,0.5,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.7671232876712327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,RED,,,RED
948,Samarkand region,"
Samarkand city",4-sonli umumiy o'rta ta'lim maktabi,66.25,0.93,0.5,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,0.7054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.528125,RED,,,RED
949,Samarkand region,"
Samarkand city",40-sonli umumiy o'rta ta'lim maktabi,88.37,0.74,0.5,1.0,0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.4,1.0,1.0,0.0,0,1,0.0,0.4794520547945206,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.94375,RED,,,RED
950,Samarkand region,"
Samarkand city",41-sonli umumiy o'rta ta'lim maktabi,71.05,0.99,0.5,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.0,1.0,1.0,0.5,1.0,1.0,0,1,1.0,0.6575342465753425,0.8,0.3,0.8,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.8,1.0,1.0,0.0,0.3,0.8,1.0,1.0,0.69375,YELLOW,,,YELLOW
952,Samarkand region,"
Samarkand city",43-sonli ixtisoslashtirilgan davlat umumta’lim maktabi,89.38,0.71,0.5,1.0,0,0.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.5,1.0,1.0,0,1,1.0,0.6506849315068493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,1.0,0.8,1.0,0.3,0.88125,YELLOW,,,YELLOW
953,Samarkand region,"
Samarkand city",44-sonli umumiy o'rta ta'lim maktabi,99.38,0.4,0.5,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7,0.0,0.4,0.5,0.0,1.0,0,0,1.0,0.47260273972602745,1.0,0.3,0.8,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7,0.0,0.0,1.0,1.0,0.4,0.5,1.0,1.0,1.0,0.5,0.3,0.8,1.0,0.3,0.534375,RED,,,RED
954,Samarkand region,"
Samarkand city",45-sonli umumiy o'rta ta'lim maktabi,90.67,0.67,0.5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1.0,0.910958904109589,0.8,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.859375,YELLOW,,,YELLOW
955,Samarkand region,"
Samarkand city",46-sonli umumiy o'rta ta'lim maktabi,93.0,0.59,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0.910958904109589,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.90625,RED,,,RED
956,Samarkand region,"
Samarkand city",47-sonli umumiy o'rta ta'lim maktabi,108.57,0.19,0.5,1.0,1,0.3,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0,1,1.0,0.726027397260274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.946875,RED,,,RED
957,Samarkand region,"
Samarkand city",48-sonli umumiy o'rta ta'lim maktabi,100.15,0.38,0.5,0.0,0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,1.0,0.6232876712328768,0.8,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8500000000000001,RED,,,RED
958,Samarkand region,"
Samarkand city",49-sonli umumiy o'rta ta'lim maktabi,70.41,0.99,0.5,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.4,0.5,1.0,1.0,0,1,0.3,0.5821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5625,RED,,,RED
959,Samarkand region,"
Samarkand city",5-sonli umumiy o'rta ta'lim maktabi,82.44,0.89,0.5,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,1.0,0.4,1.0,1.0,1.0,0,1,0.0,0.6095890410958903,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,1.0,1.0,0.8625,YELLOW,,,YELLOW
960,Samarkand region,"
Samarkand city",50-сонли умумий ўрта таълим мактаби,90.88,0.66,0.5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.8,0.0,0.5,1.0,1,1,1.0,0.726027397260274,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.846875,YELLOW,,,YELLOW
962,Samarkand region,"
Samarkand city",52 -sonli umumiy o'rta ta'lim maktabi,69.06,0.98,0.5,1.0,0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.7534246575342467,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.6,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.9624999999999999,GREEN,,,GREEN
963,Samarkand region,"
Samarkand city",53-sonli umumiy o'rta ta'lim maktabi,37.19,0.17,1.0,1.0,1,0.0,1.0,1.0,1.0,0.8,0.5,1.0,1.0,1.0,0.7,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.8013698630136985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.7,1.0,1.0,0.909375,RED,,,RED
964,Samarkand region,"
Samarkand city",54-sonli umumiy o'rta ta'lim maktabi,83.35,0.87,0.5,1.0,0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.7,0.0,0.4,0.5,1.0,1.0,0,1,1.0,0.6301369863013697,1.0,0.3,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,0.5,0.6,1.0,1.0,0.0,1.0,0.8,1.0,1.0,0.6499999999999999,YELLOW,,,YELLOW
965,Samarkand region,"
Samarkand city",55-sonli umumiy o'rta ta'lim maktabi,93.87,0.57,1.0,1.0,1,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,1.0,1,1,1.0,0.856164383561644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.9875,RED,,,RED
966,Samarkand region,"
Samarkand city",56-sonli umumiy o'rta ta'lim maktabi,51.11,0.52,0.5,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1.0,0.7054794520547945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.940625,RED,,,RED
967,Samarkand region,"
Samarkand city",57-sonli umumiy o'rta ta'lim maktabi,80.45,0.93,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0,1,1.0,0.773972602739726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.8625,GREEN,,,GREEN
968,Samarkand region,"
Samarkand city",58-sonli umumiy o'rta ta'lim maktabi,89.07,0.72,1.0,1.0,0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0.8493150684931507,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.896875,YELLOW,,,YELLOW
969,Samarkand region,"
Samarkand city",59-sonli umumiy o'rta ta'lim maktabi,77.35,0.98,0.5,1.0,1,0.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1,1,0.3,0.808219178082192,0.8,1.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.734375,YELLOW,,,YELLOW
970,Samarkand region,"
Samarkand city",6-sonli umumiy o'rta ta'lim maktabi,88.17,0.74,0.5,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.5,1.0,1.0,1,1,0.0,0.6986301369863013,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,1.0,1.0,0.4,1.0,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8218749999999999,YELLOW,,,YELLOW
971,Samarkand region,"
Samarkand city",60-sonli umumiy o'rta ta'lim maktabi,94.33,0.55,0.5,0.0,0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.7,0.5,0.4,1.0,1.0,0.0,0,1,0.3,0.4931506849315068,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.3,0.0,1.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,0.3,0.8,1.0,1.0,0.746875,RED,,,RED
972,Samarkand region,"
Samarkand city",61-sonli umumiy o'rta ta'lim maktabi,50.69,0.5,0.5,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1,0,1.0,0.5342465753424657,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.3,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6,1.0,0.8,0.0,0.3,0.8,1.0,0.3,0.559375,RED,,,RED
973,Samarkand region,"
Samarkand city",62-sonli umumiy o'rta ta'lim maktabi,96.78,0.48,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.7,0.0,0.4,1.0,1.0,1.0,1,1,1.0,0.732876712328767,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.5,0.0,0.846875,RED,,,RED
976,Samarkand region,"
Samarkand city",65-sonli umumiy o'rta ta'lim maktabi,87.2,0.77,1.0,1.0,0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0,1,1.0,0.8082191780821918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.909375,YELLOW,,,YELLOW
977,Samarkand region,"
Samarkand city",66-sonli umumiy o'rta ta'lim maktabi,76.5,0.99,0.5,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3,0.0,0.0,0.4,0.5,1.0,1.0,0,1,1.0,0.4452054794520548,0.8,1.0,0.8,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.715625,RED,,,RED
978,Samarkand region,"
Samarkand city",67-sonli umumiy o'rta ta'lim maktabi,54.76,0.63,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.732876712328767,0.8,1.0,0.8,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8312499999999999,RED,,,RED
979,Samarkand region,"
Samarkand city",68-sonli umumiy o'rta ta'lim maktabi,100.0,0.38,1.0,0.5,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.5,0.5,1.0,0,1,1.0,0.6643835616438355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.6,0.0,1.0,1.0,0.3,0.8,0.5,0.0,0.459375,RED,,,RED
980,Samarkand region,"
Samarkand city",69-sonli umumiy o'rta ta'lim maktabi,66.15,0.93,0.5,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.5,0.5,1.0,1,1,1.0,0.6986301369863013,0.8,0.3,0.8,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,0.0,1.0,1.0,0.0,0.3,0.8,0.5,0.0,0.5562499999999999,RED,,,RED
982,Samarkand region,"
Samarkand city",70-sonli umumiy o'rta ta'lim maktabi,76.62,0.99,0.5,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.4,0.5,1.0,1.0,1,1,1.0,0.6986301369863013,0.8,0.3,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.7,0.7,0.0,0.0,1.0,1.0,0.4,1.0,0.0,1.0,1.0,0.5,0.3,0.8,1.0,1.0,0.640625,YELLOW,,,YELLOW
983,Samarkand region,"
Samarkand city",71-sonli umumiy o'rta ta'lim maktabi,71.18,0.99,1.0,1.0,0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.7,1.0,0.8,1.0,1.0,1.0,0,1,1.0,0.7945205479452055,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.85625,GREEN,,,GREEN
984,Samarkand region,"
Samarkand city",72-sonli umumiy o'rta ta'lim maktabi,66.82,0.94,1.0,0.0,0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.732876712328767,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.875,GREEN,,,GREEN
985,Samarkand region,"
Samarkand city",73-sonli umumiy o'rta ta'lim maktabi,66.14,0.93,1.0,0.5,0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4,1.0,1.0,1.0,0,1,0.0,0.547945205479452,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.875,RED,,,RED
986,Samarkand region,"
Samarkand city",74-sonli umumiy o'rta ta'lim maktabi,60.42,0.8,1.0,1.0,1,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0,0.0,0.5,0,1,0.3,0.4794520547945206,0.8,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5,0.6,1.0,1.0,0.0,0.3,0.8,0.5,0.0,0.434375,RED,,,RED
987,Samarkand region,"
Samarkand city",75-sonli umumiy o'rta ta'lim maktabi,70.94,0.99,0.5,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.4,1.0,1.0,1.0,0,1,0.3,0.4452054794520548,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.3,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.8,1.0,1.0,0.0,0.3,0.8,1.0,1.0,0.640625,RED,,,RED
988,Samarkand region,"
Samarkand city",76-sonli umumiy o'rta ta'lim maktabi,88.33,0.74,0.5,0.5,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.6986301369863013,0.8,0.3,0.8,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.4,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5718749999999999,RED,,,RED
989,Samarkand region,"
Samarkand city",77-sonli umumiy o'rta ta'lim maktabi,94.63,0.54,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.7,0.0,0.4,0.5,0.5,1.0,1,1,1.0,0.5753424657534245,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6375,RED,,,RED
990,Samarkand region,"
Samarkand city",78-sonli umumiy o'rta ta'lim maktabi,118.06,0.07,0.5,1.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.6986301369863013,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.0,1.0,1.0,0.4,1.0,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.81875,RED,,,RED
991,Samarkand region,"
